|1|3|0|1|0|0|0|0|0|0|0|0|0|0|0|0||
|1|3|1|3|0|0|0|0|0|0|0|0|0|0|0|0||
|1|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
|1|3|0|0|1|0|0|0|0|0|0|0|0|0|0|0||
|1|3|9|0|0|0|0|0|0|0|0|0|0|0|0|0||
|1|3|5|2|0|0|0|0|0|0|0|0|0|0|0|0||
|1|3|9|0|0|0|0|0|0|0|0|0|0|0|0|0||
|1|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
|1|3|2|0|0|0|0|0|0|0|0|0|0|0|0|0||
|1|3|6|0|0|0|0|0|0|0|0|0|0|0|0|0||
|1|3|6|0|0|0|0|0|0|0|0|0|0|0|0|0||
|1|3|6|0|0|0|0|0|0|0|0|0|0|0|0|0||
|1|3|6|0|3|0|0|0|0|0|0|0|0|0|0|0||
|1|3|6|0|0|0|0|0|0|0|0|0|0|0|0|0||
|1|3|6|1|0|0|0|0|0|0|0|0|0|0|0|0||
|1|3|6|0|2|0|0|0|0|0|0|0|0|0|0|0||
|1|3|6|5|0|0|0|0|0|0|0|0|0|0|0|0||
|1|3|6|0|1|0|0|0|0|0|0|0|0|0|0|0||
|1|3|6|0|0|0|0|0|0|0|0|0|0|0|0|0||
|1|3|6|7|2|0|0|0|0|0|0|0|0|0|0|0||
|1|3|6|5|1|0|0|0|0|0|0|0|0|0|0|0||
|1|3|6|0|0|0|0|0|0|0|0|0|0|0|0|0||
|1|3|6|0|7|0|0|0|0|0|0|0|0|0|0|0||
|1|3|6|3|1|0|0|0|0|0|0|0|0|0|0|0||
|1|3|6|3|6|0|0|0|0|0|0|0|0|0|0|0||
|1|3|6|3|4|0|0|0|0|0|0|0|0|0|0|0||
|1|3|6|3|6|0|0|0|0|0|0|0|0|0|0|0||
|1|3|6|3|8|0|0|0|0|0|0|0|0|0|0|0||
|1|3|6|3|7|3|0|0|0|0|0|0|0|0|0|0||
|1|3|6|3|1|1|0|0|0|0|0|0|0|0|0|0||
|1|3|6|3|0|1|0|0|0|0|0|0|0|0|0|0||
|1|3|6|3|0|0|0|0|0|0|0|0|0|0|0|0||
|1|3|6|3|4|2|0|0|0|0|0|0|0|0|0|0||
|1|3|6|3|0|1|1|0|0|0|0|0|0|0|0|0||
|1|3|6|3|5|0|2|0|0|0|0|0|0|0|0|0||
|1|3|6|3|2|0|0|0|0|0|0|0|0|0|0|0||
|1|3|6|3|0|0|0|0|0|0|0|0|0|0|0|0||
|1|3|6|3|1|0|3|0|0|0|0|0|0|0|0|0||
|1|3|6|3|2|0|0|0|0|0|0|0|0|0|0|0||
|1|3|6|3|2|0|0|0|0|0|0|0|0|0|0|0||
|1|3|6|3|2|0|4|0|0|0|0|0|0|0|0|0||
|1|3|6|3|2|0|1|0|0|0|0|0|0|0|0|0||
|1|3|6|3|2|0|0|0|0|0|0|0|0|0|0|0||
|1|3|6|3|2|0|0|0|0|0|0|0|0|0|0|0||
|1|3|6|3|2|0|0|0|0|0|0|0|0|0|0|0||
|1|3|6|3|2|0|0|0|0|0|0|0|0|0|0|0||
|1|3|6|3|2|0|0|0|0|0|0|0|0|0|0|0||
|1|3|6|3|2|2|1|0|0|0|0|0|0|0|0|0||
|1|3|6|3|2|0|0|0|0|0|0|0|0|0|0|0||
|1|3|6|3|2|0|0|0|0|0|0|0|0|0|0|0||
|1|3|6|3|2|5|0|0|0|0|0|0|0|0|0|0||
|1|3|6|3|2|3|0|0|0|0|0|0|0|0|0|0||
|1|3|6|3|2|0|0|0|0|0|0|0|0|0|0|0||
|1|3|6|3|2|0|1|0|0|0|0|0|0|0|0|0||
|1|3|6|3|2|1|2|0|0|0|0|0|0|0|0|0||
|1|3|6|3|2|0|0|0|0|0|0|0|0|0|0|0||
|1|3|6|3|2|0|0|0|0|0|0|0|0|0|0|0||
|1|3|6|3|2|0|0|0|0|0|0|0|0|0|0|0||
|1|3|6|3|2|0|0|0|0|0|0|0|0|0|0|0||
|1|3|6|3|2|0|0|0|0|0|0|0|0|0|0|0||
|1|3|6|3|2|0|0|0|0|0|0|0|0|0|0|0||
|1|3|6|3|2|0|0|0|0|0|0|0|0|0|0|0||
|1|3|6|3|2|0|0|0|0|0|0|0|0|0|0|0||
|1|3|6|3|2|0|0|0|0|0|0|0|0|0|0|0||
|1|3|6|3|2|0|0|0|0|0|0|0|0|0|0|0||
|1|3|6|3|2|0|0|0|0|0|0|0|0|0|0|0||
|1|3|6|3|2|0|0|0|0|0|0|0|0|0|0|0||
|1|3|6|3|2|0|0|0|0|0|0|0|0|0|0|0||
|1|3|6|3|2|0|0|0|0|0|0|0|0|0|0|0||
|1|3|6|3|2|0|0|0|0|0|0|0|0|0|0|0||
|1|3|6|3|2|0|0|0|0|0|0|0|0|0|0|0||
|1|3|6|3|2|0|0|0|0|0|0|0|0|0|0|0||
|1|3|6|3|2|0|0|0|0|0|0|0|0|0|0|0||
|1|3|6|3|2|0|0|0|0|0|0|0|0|0|0|0||
|1|3|6|3|2|0|0|0|0|0|0|0|0|0|0|0||
|1|3|6|3|2|0|0|0|0|0|0|0|0|0|0|0||
|1|3|6|3|2|0|0|0|0|0|0|0|0|0|0|0||
|1|3|6|3|2|0|0|0|0|0|0|0|0|0|0|0||
|1|3|6|3|2|0|0|0|0|0|0|0|0|0|0|0||
|1|3|6|3|2|0|0|0|0|0|0|0|0|0|0|0||
|1|3|6|3|2|0|0|0|0|0|0|0|0|0|0|0||
|1|3|6|3|2|0|0|0|0|0|0|0|0|0|0|0||
|1|3|6|3|2|0|0|0|0|0|0|0|0|0|0|0||
|1|3|6|3|2|0|0|0|0|0|0|0|0|0|0|0||
|1|3|6|3|2|0|0|0|0|0|0|0|0|0|0|0||
|1|3|6|3|2|0|0|0|0|0|0|0|0|0|0|0||
|1|3|6|3|2|0|0|0|0|0|0|0|0|0|0|0||
|1|3|6|3|2|0|0|0|0|0|0|0|0|0|0|0||
|1|3|6|3|2|0|0|0|0|0|0|0|0|0|0|0||
|1|3|6|3|2|0|0|0|0|0|0|0|0|0|0|0||
|1|3|6|3|2|0|0|0|0|0|0|0|0|0|0|0||
|1|3|6|3|2|0|0|0|0|0|0|0|0|0|0|0||
|1|3|6|3|2|0|0|0|0|0|0|0|0|0|0|0||
|1|3|6|3|2|0|0|0|0|0|0|0|0|0|0|0||
|1|3|6|3|2|0|0|0|0|0|0|0|0|0|0|0||
|1|3|6|3|2|0|0|0|0|0|0|0|0|0|0|0||
|1|3|6|3|2|0|0|0|0|0|0|0|0|0|0|0||
|1|3|6|3|2|0|0|0|0|0|0|0|0|0|0|0||
|1|3|6|3|2|0|0|0|0|0|0|0|0|0|0|0||
|1|3|6|3|2|0|0|0|0|0|0|0|0|0|0|0||
|1|3|6|3|2|0|0|0|0|0|0|0|0|0|0|0||
|1|3|6|3|2|0|0|0|0|0|0|0|0|0|0|0||
|1|3|6|3|2|0|0|0|0|0|0|0|0|0|0|0||
|1|3|6|3|2|0|0|0|0|0|0|0|0|0|0|0||
|1|3|6|3|2|0|0|0|0|0|0|0|0|0|0|0||
|1|3|6|3|2|0|0|0|0|0|0|0|0|0|0|0||
|1|3|6|3|2|0|0|0|0|0|0|0|0|0|0|0||
|1|3|6|3|2|0|0|0|0|0|0|0|0|0|0|0||
|1|3|6|3|2|0|0|0|0|0|0|0|0|0|0|0||
|1|3|6|3|2|0|0|0|0|0|0|0|0|0|0|0||
|1|3|6|3|2|0|0|0|0|0|0|0|0|0|0|0||
|1|3|6|3|2|0|0|0|0|0|0|0|0|0|0|0||
|1|3|6|3|2|0|0|0|0|0|0|0|0|0|0|0||
|1|3|6|3|2|0|0|0|0|0|0|0|0|0|0|0||
|1|3|6|3|2|0|0|0|0|0|0|0|0|0|0|0||
|1|3|6|3|2|0|0|0|0|0|0|0|0|0|0|0||
|1|3|6|3|2|0|0|0|0|0|0|0|0|0|0|0||
|1|3|6|3|2|0|0|0|0|0|0|0|0|0|0|0||
|1|3|6|3|2|0|0|0|0|0|0|0|0|0|0|0||
|1|3|6|3|2|0|0|0|0|0|0|0|0|0|0|0||
|1|3|6|3|2|0|0|0|0|0|0|0|0|0|0|0||
|1|3|6|3|2|0|0|0|0|0|0|0|0|0|0|0||
|1|3|6|3|2|0|0|0|0|0|0|0|0|0|0|0||
|1|3|6|3|2|0|0|0|0|0|0|0|0|0|0|0||
|1|3|6|3|2|0|0|0|0|0|0|0|0|0|0|0||
